facility_ID,subtype_code,lat,lon,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time,total_emissions_kg,active_leaks,repaired_leaks,currently_flagged,flagged_by,date_flagged,lat_index,lon_index,truck_t_since_last_LDAR,truck_surveys_conducted,attempted_today_truck?,surveys_done_this_year_truck,truck_missed_leaks,OGI_FU_t_since_last_LDAR,attempted_today_OGI_FU?,OGI_FU_surveys_conducted,OGI_FU_missed_leaks,initial_leaks,cum_frac_sites,cum_frac_emissions
ABRAND00302,601,54.24,-116.84,1,4,2,120,5,30,120,5974.345834963202,1,14,False,truck,2015-10-06 17:36:00,12,6,76,21,False,2,0,258,False,5,0,0,0.2605210420841683,0.7125155312790121
ABRAND00369,361,53.48,-116.08,1,4,2,120,5,30,120,14078.010906288002,1,15,False,truck,2016-04-08 17:29:00,13,8,76,21,False,2,0,73,False,7,0,0,0.2625250501002004,0.7139668783695468
ABRAND00810,361,52.69,-114.47,1,4,2,120,5,30,120,3360.5511496704003,1,7,False,truck,2015-07-07 17:15:00,15,11,76,21,False,2,0,349,False,6,0,0,0.26452905811623245,0.7154085265325113
ABRAND00441,311,53.21,-115.89,1,4,2,120,5,30,120,10486.047973536002,0,6,False,truck,2016-01-09 17:53:00,14,8,76,21,False,2,0,163,False,5,0,0,0.2665330661322645,0.7168476111768725
ABRAND00748,601,53.03,-114.69,1,4,2,120,5,30,120,3266.931010291201,4,7,False,truck,2014-04-09 17:56:00,14,11,76,21,False,2,0,803,False,4,0,0,0.2685370741482966,0.7182851322077459
ABRAND00777,311,52.4,-114.57,1,4,2,120,5,30,120,3856.9642788959995,2,13,False,truck,2016-04-08 18:40:00,15,11,76,21,False,2,4,73,False,8,9,0,0.27054108216432865,0.7197137606103609
ABRAND00175,601,55.34,-118.94,1,4,2,120,5,30,120,1454.5723122432,3,7,False,truck,2016-01-09 17:53:00,9,2,76,21,False,2,0,163,False,6,1,0,0.2725450901803607,0.7211226945450804
ABRAND00815,351,52.53,-114.46,1,4,2,120,5,30,120,1945.5673411008,2,12,False,truck,2015-07-09 17:35:00,15,11,76,21,False,2,0,347,False,6,0,0,0.2745490981963928,0.7225210610610983
ABRAND00376,321,53.21,-116.05,1,4,2,120,5,30,120,5799.055268304,1,17,False,truck,2016-04-08 18:40:00,14,8,76,21,False,2,0,73,False,9,0,2,0.27655310621242485,0.7239157790068687
ABRAND01028,601,56.12,-113.37,1,4,2,120,5,30,120,5431.109741193601,1,17,False,truck,2014-10-03 17:44:00,8,13,76,21,False,2,0,626,False,8,0,1,0.2785571142284569,0.7253075555510915
ABRAND00286,621,54.08,-117.38,1,4,2,120,5,30,120,4016.8253328480005,1,11,False,truck,2016-04-08 18:40:00,12,5,76,21,False,2,0,73,False,7,1,0,0.280561122244489,0.7266992524048447
ABRAND01037,601,56.42,-113.19,1,4,2,120,5,30,120,36902.834190316804,0,16,False,truck,2015-04-08 23:27:00,7,14,76,21,False,2,0,439,False,8,2,0,0.28256513026052105,0.728090660403584
ABRAND00639,601,53.26,-115.18,1,4,2,120,5,30,120,9120.8754348192,0,19,False,truck,2016-01-10 19:04:00,13,10,75,21,False,2,0,162,False,10,1,1,0.2845691382765531,0.7294565490634407
ABRAND00522,311,53.02,-115.63,1,4,2,120,5,30,120,943.5906162432,0,10,False,truck,2015-10-07 17:59:00,14,9,75,21,False,2,0,257,False,4,0,1,0.2865731462925852,0.7308223696839731
ABRAND00436,311,53.02,-115.89,1,4,2,120,5,30,120,2826.890013888001,3,6,False,truck,2015-10-08 17:32:00,14,8,75,21,False,2,0,256,False,4,0,0,0.28857715430861725,0.7321856889855409
ABRAND01029,601,52.02,-113.37,1,4,2,120,5,30,120,1050.3857513088,1,7,False,truck,2014-10-09 18:44:00,16,13,75,21,False,2,0,620,False,2,0,0,0.2905811623246493,0.7335373064523405
ABRAND00909,361,52.38,-114.24,1,4,2,120,5,30,120,4147.4323049760005,1,15,False,truck,2016-04-09 17:36:00,15,12,75,21,False,2,0,72,False,9,0,0,0.2925851703406814,0.7348887240889875
ABRAND00451,361,52.89,-115.85,1,4,2,120,5,30,120,4276.3363496064,4,12,False,truck,2015-07-10 17:10:00,14,8,75,21,False,2,0,346,False,5,0,0,0.29458917835671344,0.736237141235723
ABRAND00660,361,52.87,-115.13,1,4,2,120,5,30,120,1736.4122874432005,0,9,False,truck,2016-04-09 17:36:00,14,10,75,21,False,2,0,72,False,5,0,0,0.2965931863727455,0.7375816765579893
ABRAND01125,601,50.35,-110.77,1,4,2,120,5,30,120,8445.472018272003,0,9,False,truck,2015-01-11 17:31:00,19,18,75,21,False,2,0,526,False,6,0,1,0.2985971943887776,0.7389183603727004
ABRAND00186,351,54.34,-118.86,1,4,2,120,5,30,120,3120.3291372480003,1,8,False,truck,2015-10-08 17:32:00,11,2,75,21,False,2,0,256,False,7,0,0,0.30060120240480964,0.7402486645463465
ABRAND00781,601,52.53,-114.56,1,4,2,120,5,30,120,2532.8288151936003,1,9,False,truck,2016-04-09 17:51:00,15,11,75,21,False,2,0,72,False,5,1,1,0.3026052104208417,0.741576404808458
ABRAND00568,601,52.86,-115.48,1,4,2,120,5,30,120,1889.0405616095998,1,8,False,truck,2015-01-09 17:30:00,14,9,75,21,False,2,0,528,False,4,0,0,0.3046092184368738,0.7428883650812808
ABRAND00547,601,52.97,-115.56,1,4,2,120,5,30,120,3389.0405063904,3,12,False,truck,2015-04-09 17:36:00,14,9,75,21,False,2,0,438,False,7,0,0,0.3066132264529058,0.7441928587253557
ABRAND00580,311,53.2,-115.42,1,4,2,120,5,30,120,4676.5190750112,1,15,False,truck,2016-04-09 17:51:00,14,9,75,21,False,2,0,72,False,7,1,0,0.30861723446893785,0.7454955943752225
ABRAND00866,322,52.24,-114.33,1,4,2,120,5,30,120,4154.7681498528,0,10,False,truck,2015-07-08 17:41:00,16,11,75,21,False,2,0,348,False,7,0,0,0.3106212424849699,0.746787685236444
ABRAND00929,601,52.33,-114.19,1,4,2,120,5,30,120,4847.061670848001,1,13,False,truck,2016-01-09 17:32:00,15,12,75,21,False,2,0,163,False,8,0,0,0.312625250501002,0.7480785662499227
ABRAND00738,322,53.1,-114.76,1,4,2,120,5,30,120,2413.0013488128,1,10,False,truck,2016-01-09 17:32:00,14,10,75,21,False,2,0,163,False,6,0,0,0.31462925851703405,0.7493690697778647
ABRAND00619,361,52.9,-115.27,1,4,2,120,5,30,120,3602.6359106688005,0,16,False,truck,2016-04-09 17:51:00,14,9,75,21,False,2,0,72,False,7,0,0,0.3166332665330661,0.7506591332216401
ABRAND00832,601,52.39,-114.42,1,4,2,120,5,30,120,3582.4326681887997,0,15,False,truck,2015-10-06 17:36:00,15,11,75,21,False,2,0,258,False,8,0,0,0.3186372745490982,0.7519396038693831
ABRAND00135,601,55.29,-119.24,1,4,2,120,5,30,120,8591.034272947201,2,13,False,truck,2015-10-09 17:03:00,9,2,74,21,False,2,0,255,False,6,0,0,0.32064128256513025,0.7532192802806754
ABRAND00106,311,55.2,-119.4,1,4,2,120,5,30,120,1786.6788827904,0,9,False,truck,2015-04-11 18:08:00,10,1,74,21,False,2,0,436,False,5,1,0,0.3226452905811623,0.7544964647028016
ABRAND00529,311,52.94,-115.61,1,4,2,120,5,30,120,2971.6583412096,1,12,False,truck,2016-04-10 17:29:00,14,9,74,21,False,2,0,71,False,8,0,0,0.3246492985971944,0.7557660211617462
ABRAND00535,351,53.06,-115.6,1,4,2,120,5,30,120,3462.4110456288004,2,11,False,truck,2016-04-10 17:29:00,14,9,74,21,False,2,6,71,False,6,7,4,0.32665330661322645,0.7570207835376764
ABRAND00123,601,55.02,-119.3,1,4,2,120,5,30,120,3712.9520357280003,2,17,False,truck,2015-07-11 17:08:00,10,1,74,21,False,2,0,345,False,10,0,1,0.3286573146292585,0.7582744744718214
ABRAND00442,361,53.86,-115.88,1,4,2,120,5,30,120,3552.2730581183996,0,14,False,truck,2015-04-12 17:29:00,12,8,74,21,False,2,0,435,False,7,0,0,0.3306613226452906,0.759515301549129
ABRAND00679,351,52.91,-115.06,1,4,2,120,5,30,120,77471.1959958432,0,16,False,truck,2015-10-09 17:25:00,14,10,74,21,False,2,0,255,False,9,0,4,0.33266533066132264,0.7607547788236666
ABRAND00253,361,54.42,-117.79,1,4,2,120,5,30,120,12548.177825932804,2,14,False,truck,2016-01-11 17:10:00,11,4,74,21,False,2,1,161,False,7,2,0,0.3346693386773547,0.7619866549597368
ABRAND00756,351,53,-114.66,1,4,2,120,5,30,120,1913.7494388096002,1,9,False,truck,2015-07-09 17:35:00,14,11,74,21,False,2,0,347,False,7,0,0,0.3366733466933868,0.7632153723780261
ABRAND00143,601,54.51,-119.17,1,4,2,120,5,30,120,15500.4268356,1,10,False,truck,2015-07-09 17:35:00,11,2,74,21,False,2,0,347,False,6,0,0,0.33867735470941884,0.7644381634563051
ABRAND00391,311,53.28,-116.01,1,4,2,120,5,30,120,4455.0327763584,2,9,False,truck,2016-01-10 17:33:00,13,8,74,21,False,2,0,162,False,6,0,0,0.3406813627254509,0.7656550499721306
ABRAND00820,322,52.54,-114.44,1,4,2,120,5,30,120,9843.240943411201,3,15,False,truck,2016-01-10 17:33:00,15,11,74,21,False,2,0,162,False,7,0,0,0.342685370741483,0.7668717576498497
ABRAND00578,311,53.12,-115.42,1,4,2,120,5,30,120,5868.8051166144005,0,12,False,truck,2016-04-10 17:33:00,14,9,74,21,False,2,0,71,False,8,0,0,0.34468937875751504,0.7680812129031928
ABRAND00041,601,55.18,-119.78,1,4,2,120,5,30,120,6151.854799468799,1,19,False,truck,2016-01-10 17:33:00,10,0,74,21,False,2,2,162,False,7,2,0,0.3466933867735471,0.7692897222929195
ABRAND00038,601,55.06,-119.82,1,4,2,120,5,30,120,5973.4625566176,1,18,False,truck,2016-04-10 17:33:00,10,0,74,21,False,2,0,71,False,9,0,0,0.3486973947895792,0.7704880837419199
ABRAND00088,601,54.55,-119.53,1,4,2,120,5,30,120,4940.193786912,0,16,False,truck,2016-04-10 17:33:00,11,1,74,21,False,2,0,71,False,8,0,0,0.35070140280561124,0.771683140684369
ABRAND00511,601,53.13,-115.69,1,4,2,120,5,30,120,8996.1607960704,0,16,False,truck,2016-04-10 17:33:00,14,9,74,21,False,2,0,71,False,8,0,0,0.3527054108216433,0.7728767451939413
ABRAND01005,351,52.96,-113.91,1,4,2,120,5,30,120,3893.006022912,0,11,False,truck,2016-04-10 17:33:00,14,12,74,21,False,2,0,71,False,8,0,0,0.35470941883767537,0.7740563370431763
ABRAND00301,601,54.15,-116.92,1,4,2,120,5,30,120,4268.7307050912,1,15,False,truck,2015-10-10 17:12:00,12,6,73,21,False,2,0,254,False,7,0,2,0.35671342685370744,0.775234934425899
ABRAND00094,601,54.65,-119.51,1,4,2,120,5,30,120,6485.550916521601,1,20,False,truck,2016-04-11 17:27:00,11,1,73,21,False,2,0,70,False,8,1,0,0.3587174348697395,0.7763792096518717
ABRAND00214,351,54.45,-118.7,1,4,2,120,5,30,120,1528.7436289728003,0,12,False,truck,2015-10-08 17:32:00,11,3,73,21,False,2,0,256,False,6,0,0,0.36072144288577157,0.7775207860700708
ABRAND00079,601,54.72,-119.56,1,4,2,120,5,30,120,3418.1021324736002,1,11,False,truck,2016-04-11 17:27:00,11,1,73,21,False,2,0,70,False,6,1,0,0.3627254509018036,0.7786545004730026
ABRAND00316,311,53.42,-116.33,1,4,2,120,5,30,120,19087.817088268814,1,18,False,truck,2016-01-11 18:03:00,13,7,73,21,False,2,0,161,False,8,0,2,0.36472945891783565,0.7797849177573952
ABRAND00435,311,53.02,-115.9,1,4,2,120,5,30,120,3611.0217108096003,2,10,False,truck,2015-10-08 17:03:00,14,8,73,21,False,2,0,256,False,8,0,0,0.3667334669338677,0.7809139382101529
ABRAND00874,361,52.86,-114.31,1,4,2,120,5,30,120,2696.116332528,0,16,False,truck,2016-01-11 18:03:00,14,11,73,21,False,2,0,161,False,7,0,0,0.3687374749498998,0.7820389854810521
ABRAND00872,621,52.26,-114.32,1,4,2,120,5,30,120,7439.860937289599,1,12,False,truck,2016-01-11 18:03:00,15,11,73,21,False,2,0,161,False,8,0,1,0.37074148296593185,0.7831585589302222
ABRAND01117,601,50.17,-110.93,1,4,2,120,5,30,120,53781.5604349152,0,8,False,truck,2015-04-11 18:08:00,20,18,73,21,False,2,0,436,False,5,0,0,0.3727454909819639,0.7842772763239391
ABRAND00270,621,54.15,-117.57,1,4,2,120,5,30,120,2895.5349498816,1,13,False,truck,2016-01-11 18:03:00,12,5,73,21,False,2,0,161,False,7,0,0,0.374749498997996,0.7853949304397569
ABRAND00622,361,52.68,-115.26,1,4,2,120,5,30,120,3135.8342859840004,0,12,False,truck,2016-04-11 18:39:00,15,9,73,21,False,2,0,70,False,7,0,0,0.37675350701402804,0.7865111138590816
ABRAND00726,311,52.01,-114.81,1,4,2,120,5,30,120,4473.5072821056,3,10,False,truck,2015-04-11 18:08:00,16,10,73,21,False,2,0,436,False,7,0,0,0.3787575150300601,0.787625867399722
ABRAND01144,506,55.24,-110.6,1,4,2,120,5,30,120,1715.3910630720002,0,8,False,truck,2016-01-11 17:10:00,10,19,73,21,False,2,0,161,False,6,0,0,0.3807615230460922,0.7887375018738917
ABRAND00531,601,53.03,-115.6,1,4,2,120,5,30,120,2734.7150423808002,0,9,False,truck,2015-04-09 17:05:00,14,9,73,21,False,2,0,438,False,7,0,0,0.38276553106212424,0.789841642889693
ABRAND00348,322,53.08,-116.18,1,4,2,120,5,30,120,2085.6376107936003,4,7,False,truck,2016-04-11 18:39:00,14,8,73,21,False,2,0,70,False,4,1,1,0.3847695390781563,0.7909453135005782
ABRAND00326,621,53.45,-116.27,1,4,2,120,5,30,120,4286.2463484768,0,16,False,truck,2016-04-11 18:39:00,13,7,73,21,False,2,0,70,False,8,0,1,0.3867735470941884,0.7920468004166518
ABRAND00613,621,53.2,-115.28,1,4,2,120,5,30,120,2221.5131424288,1,8,False,truck,2016-01-12 17:34:00,14,9,72,21,False,2,0,160,False,5,0,0,0.38877755511022044,0.7931433846114657
ABRAND00570,362,53.84,-115.47,1,4,2,120,5,30,120,4880.4639189696,3,8,False,truck,2016-01-12 17:34:00,12,9,72,21,False,2,0,160,False,5,0,0,0.3907815631262525,0.7942391142990751
ABRAND00800,601,52.06,-114.5,1,4,2,120,5,30,120,3671.6623148448,1,16,False,truck,2016-04-12 17:32:00,16,11,72,21,False,2,0,69,False,8,2,0,0.3927855711422846,0.7953049572469196
ABRAND00785,351,52.4,-114.55,1,4,2,120,5,30,120,3719.4475963679997,0,11,False,truck,2016-04-12 17:32:00,15,11,72,21,False,2,0,69,False,6,0,0,0.39478957915831664,0.7963677950440388
ABRAND00052,601,55.11,-119.69,1,4,2,120,5,30,120,2442.1333803552,2,16,False,truck,2015-10-09 17:25:00,10,1,72,21,False,2,0,255,False,7,0,0,0.3967935871743487,0.7974298129308737
ABRAND00971,503,52.83,-114.08,1,4,2,120,5,30,120,6037.125840719999,0,16,False,truck,2016-04-12 17:32:00,14,12,72,21,False,2,0,69,False,10,0,0,0.39879759519038077,0.7984908997255432
ABRAND00474,311,53.07,-115.8,1,4,2,120,5,30,120,9860.354478000003,0,12,False,truck,2016-01-12 17:34:00,14,8,72,21,False,2,0,160,False,7,1,0,0.40080160320641284,0.7995512004343955
ABRAND00199,621,54.41,-118.77,1,4,2,120,5,30,120,4694.2735609152005,2,10,False,truck,2016-01-12 17:34:00,11,2,72,21,False,2,0,160,False,6,0,0,0.4028056112224449,0.8006092016014213
ABRAND00299,311,53.85,-117.08,1,4,2,120,5,30,120,4697.897683651201,2,15,False,truck,2015-07-12 17:17:00,12,6,72,21,False,2,0,344,False,9,0,0,0.40480961923847697,0.8016550289640751
ABRAND00625,311,52.75,-115.24,1,4,2,120,5,30,120,3293.1572173344002,0,17,False,truck,2015-07-12 17:17:00,14,10,72,21,False,2,0,344,False,7,0,0,0.40681362725450904,0.8026999625512544
ABRAND00005,601,55.19,-119.95,1,4,2,120,5,30,120,1155.5896271616002,0,6,False,truck,2016-01-12 18:47:00,10,0,72,21,False,2,0,160,False,4,0,0,0.4088176352705411,0.8037431179282097
ABRAND00366,621,53.19,-116.08,1,4,2,120,5,30,120,3977.2866442175996,1,10,False,truck,2016-04-12 17:06:00,14,8,72,21,False,2,0,69,False,7,0,0,0.41082164328657317,0.8047679985991206
ABRAND00223,351,54.32,-118.67,1,4,2,120,5,30,120,7405.224852499201,2,7,False,truck,2015-04-13 17:03:00,11,3,72,21,False,2,3,434,False,4,1,0,0.41282565130260523,0.8057917106497412
ABRAND00811,311,52,-114.47,1,4,2,120,5,30,120,3153.114516931201,1,10,False,truck,2016-01-12 18:47:00,16,11,72,21,False,2,0,160,False,5,0,0,0.4148296593186373,0.8068132417280575
ABRAND00332,601,53.12,-116.24,1,4,2,120,5,30,120,1226.6437565664,0,12,False,truck,2016-01-12 18:47:00,14,8,72,21,False,2,0,160,False,9,0,0,0.4168336673346693,0.8078329250012857
ABRAND01109,601,49.39,-110.99,1,4,2,120,5,30,120,2759.1352205472003,1,8,False,truck,2016-01-12 18:47:00,21,18,72,21,False,2,0,160,False,7,0,0,0.4188376753507014,0.8088459887581166
ABRAND00448,351,53.27,-115.87,1,4,2,120,5,30,120,7973.6818679712,0,16,False,truck,2016-04-12 17:06:00,13,8,72,21,False,2,0,69,False,8,0,0,0.42084168336673344,0.8098580611669425
ABRAND00631,621,53.18,-115.21,1,4,2,120,5,30,120,3152.7175389120002,1,9,False,truck,2015-04-15 17:40:00,14,10,71,21,False,2,0,432,False,5,0,0,0.4228456913827655,0.8108680972198327
ABRAND00210,351,54.19,-118.72,1,4,2,120,5,30,120,8087.165024428801,2,19,False,truck,2016-01-13 17:32:00,12,3,71,21,False,2,0,159,False,10,0,0,0.4248496993987976,0.8118759900137937
ABRAND00481,601,52.74,-115.77,1,4,2,120,5,30,120,16745.601784608003,1,17,False,truck,2015-10-10 17:12:00,15,8,71,21,False,2,0,254,False,7,0,0,0.42685370741482964,0.8128817465357755
ABRAND01085,601,52.86,-111.68,1,4,2,120,5,30,120,5758.281092851201,0,14,False,truck,2016-04-13 18:19:00,14,17,71,21,False,2,0,68,False,9,0,0,0.4288577154308617,0.8138834595109077
ABRAND00008,601,55.28,-119.92,1,4,2,120,5,30,120,8929.266935788803,0,19,False,truck,2015-10-11 23:54:00,9,0,71,21,False,2,0,253,False,10,0,4,0.4308617234468938,0.814880195119592
ABRAND01024,601,56.19,-113.48,1,4,2,120,5,30,120,2150.2339123392,0,15,False,truck,2016-04-13 18:19:00,8,13,71,21,False,2,0,68,False,8,0,0,0.43286573146292584,0.8158734707195294
ABRAND01157,601,54.71,-110.48,1,4,2,120,5,30,120,4364.8666052831995,0,12,False,truck,2016-04-13 18:19:00,11,19,71,21,False,2,0,68,False,7,1,0,0.4348697394789579,0.8168657114246755
ABRAND00290,311,54.07,-117.29,1,4,2,120,5,30,120,832.0097643552001,0,10,False,truck,2014-10-10 17:02:00,12,5,71,21,False,2,0,619,False,7,0,0,0.43687374749499,0.817853470446612
ABRAND01097,601,55.73,-111.34,1,4,2,120,5,30,120,2747.6391250368,0,10,False,truck,2015-07-13 17:13:00,9,17,71,21,False,2,0,343,False,6,0,0,0.43887775551102204,0.818840964325762
ABRAND00292,322,53.97,-117.25,1,4,2,120,5,30,120,3208.5879138432,0,8,False,truck,2016-04-13 17:25:00,12,5,71,21,False,2,0,68,False,6,0,0,0.4408817635270541,0.8198270465992262
ABRAND00414,601,53.96,-115.95,1,4,2,120,5,30,120,618.2631197280001,0,8,False,truck,2016-04-13 17:25:00,12,8,71,21,False,2,0,68,False,4,0,0,0.44288577154308617,0.8208109723918493
ABRAND00359,401,53.11,-116.12,1,4,2,120,5,30,120,13321.454369846402,2,15,False,truck,2015-07-13 17:26:00,14,8,71,21,False,2,9,343,False,8,8,0,0.44488977955911824,0.8217931304622182
ABRAND00791,351,52.62,-114.53,1,4,2,120,5,30,120,5011.1825923872,0,11,False,truck,2016-04-13 17:25:00,15,11,71,21,False,2,0,68,False,7,0,1,0.4468937875751503,0.822774872943637
ABRAND01123,601,55.14,-110.82,1,4,2,120,5,30,120,4948.6775195519995,0,13,False,truck,2015-10-11 23:54:00,10,18,71,21,False,2,0,253,False,8,0,1,0.44889779559118237,0.8237536398181508
ABRAND01051,601,51.58,-112.92,1,4,2,120,5,30,120,4927.372822656,2,17,False,truck,2016-01-13 17:36:00,17,14,71,21,False,2,0,159,False,8,1,0,0.45090180360721444,0.8247320326948949
ABRAND00457,311,54.04,-115.84,1,4,2,120,5,30,120,2735.8268478624004,1,12,False,truck,2014-07-12 17:01:00,12,8,71,21,False,2,0,709,False,5,0,1,0.4529058116232465,0.8257085077902102
ABRAND00063,601,54.79,-119.63,1,4,2,120,5,30,120,4711.1808870432,0,17,False,truck,2016-01-13 17:36:00,10,1,71,21,False,2,0,159,False,9,0,0,0.45490981963927857,0.8266815710840854
ABRAND00724,601,52.95,-114.83,1,4,2,120,5,30,120,3559.400982172801,0,12,False,truck,2015-10-09 17:25:00,14,10,71,21,False,2,0,255,False,8,1,0,0.45691382765531063,0.827653501128705
ABRAND00020,601,55.03,-119.89,1,4,2,120,5,30,120,132380.7588562176,0,16,False,truck,2016-04-13 17:25:00,10,0,71,21,False,2,0,68,False,6,1,0,0.4589178356713427,0.8286251057754215
ABRAND00602,361,52.76,-115.32,1,4,2,120,5,30,120,18769.019512464005,1,20,False,truck,2016-04-14 17:24:00,14,9,70,21,False,2,0,67,False,12,0,0,0.46092184368737477,0.8295948128515842
ABRAND00151,601,54.23,-119.13,1,4,2,120,5,30,120,1818.1479710016001,0,11,False,truck,2016-04-14 17:24:00,12,2,70,21,False,2,0,67,False,6,0,0,0.46292585170340683,0.8305622779203475
ABRAND00852,311,51.98,-114.36,1,4,2,120,5,30,120,3846.485497075201,1,9,False,truck,2016-04-14 17:24:00,16,11,70,21,False,2,0,67,False,6,1,0,0.4649298597194389,0.8315280223116915
ABRAND00831,351,52.21,-114.42,1,4,2,120,5,30,120,1955.7488467872004,2,10,False,truck,2015-07-12 17:17:00,16,11,70,21,False,2,0,344,False,6,0,0,0.46693386773547096,0.8324927341420426
ABRAND00658,361,52.81,-115.14,1,4,2,120,5,30,120,2086.1651107871994,4,7,False,truck,2015-01-12 17:40:00,14,10,70,21,False,2,0,525,False,5,0,1,0.46893787575150303,0.8334481766344525
ABRAND00204,351,54.23,-118.75,1,4,2,120,5,30,120,3659.5819835712,1,8,False,truck,2016-01-14 18:50:00,12,2,70,21,False,2,0,158,False,6,0,0,0.4709418837675351,0.8344005537120289
ABRAND00092,601,54.74,-119.51,1,4,2,120,5,30,120,8394.49568736,0,25,False,truck,2016-04-14 17:24:00,11,1,70,21,False,2,0,67,False,7,0,14,0.4729458917835671,0.8353487702231245
ABRAND00510,601,53.87,-115.69,1,4,2,120,5,30,120,4316.1619777344,0,9,False,truck,2016-01-14 18:50:00,12,9,70,21,False,2,0,158,False,8,0,0,0.4749498997995992,0.8362955965067873
ABRAND00501,601,52.85,-115.72,1,4,2,120,5,30,120,4944.8936299104,2,9,False,truck,2014-10-13 17:00:00,14,9,70,21,False,2,0,616,False,4,0,1,0.47695390781563124,0.837237720677856
ABRAND00661,351,52.92,-115.13,1,4,2,120,5,30,120,4913.586095097601,1,9,False,truck,2015-07-14 17:53:00,14,10,70,21,False,2,0,342,False,5,0,0,0.4789579158316633,0.838177682534262
ABRAND00072,601,54.84,-119.58,1,4,2,120,5,30,120,12389.177693980804,1,14,False,truck,2016-01-14 17:08:00,10,1,70,21,False,2,0,158,False,8,0,0,0.48096192384769537,0.8391164940372189
ABRAND01083,601,52.87,-111.75,1,4,2,120,5,30,120,9216.7071308064,4,15,False,truck,2015-10-12 23:00:00,14,16,70,21,False,2,0,252,False,9,0,1,0.48296593186372744,0.8400547962548389
ABRAND01077,601,52.15,-112.13,1,4,2,120,5,30,120,35517.155956675204,0,13,False,truck,2016-04-14 17:29:00,16,16,70,21,False,2,0,67,False,5,0,0,0.4849699398797595,0.8409927625758352
ABRAND00295,361,54.87,-117.13,1,4,2,120,5,30,120,4385.848266748801,0,10,False,truck,2016-01-14 17:08:00,10,6,70,21,False,2,0,158,False,5,0,2,0.48697394789579157,0.8419279282297817
ABRAND00232,351,54.26,-118.56,1,4,2,120,5,30,120,2945.9063883456,0,14,False,truck,2016-04-14 17:29:00,11,3,70,21,False,2,0,67,False,9,0,0,0.48897795591182364,0.842861172608277
ABRAND01146,506,54.99,-110.59,1,4,2,120,5,30,120,5057.8629666048,0,17,False,truck,2016-01-14 17:08:00,10,19,70,21,False,2,0,158,False,11,0,0,0.4909819639278557,0.8437931220050113
ABRAND01100,601,50.16,-111.3,1,4,2,120,5,30,120,4358.6271027936,2,11,False,truck,2015-07-14 17:53:00,20,17,70,21,False,2,3,342,False,6,1,0,0.49298597194388777,0.8447249963693338
ABRAND00222,361,54.4,-118.68,1,4,2,120,5,30,120,115005.91678755841,2,17,False,truck,2015-10-12 18:05:00,11,3,70,21,False,2,8,252,False,7,6,5,0.49498997995991983,0.8456508223231822
ABRAND01132,601,50.55,-110.71,1,4,2,120,5,30,120,67482.6024715488,0,11,False,truck,2015-10-12 18:05:00,19,19,69,21,False,2,0,252,False,8,0,0,0.4969939879759519,0.8465765538073893
ABRAND01019,601,50.42,-113.61,1,4,2,120,5,30,120,2893.8457472832006,0,13,False,truck,2016-01-15 17:23:00,19,13,69,21,False,2,0,157,False,8,0,1,0.49899799599198397,0.8475021453375464
ABRAND00560,351,53.21,-115.51,1,4,2,120,5,30,120,3562.3342797119994,2,8,False,truck,2015-01-15 17:32:00,14,9,69,21,False,2,0,522,False,5,0,0,0.501002004008016,0.8484188131434273
ABRAND00370,361,53.08,-116.08,1,4,2,120,5,30,120,1393.3646433216,1,8,False,truck,2016-01-15 17:23:00,14,8,69,21,False,2,6,157,False,4,2,1,0.503006012024048,0.8493285053323905
ABRAND00418,351,52.81,-115.94,1,4,2,120,5,30,120,4020.9718161600003,0,15,False,truck,2016-04-15 17:08:00,14,8,69,21,False,2,0,66,False,5,0,0,0.5050100200400801,0.8502372594338332
ABRAND00701,601,52.99,-114.98,1,4,2,120,5,30,120,24140.9441068704,1,9,False,truck,2016-04-15 17:08:00,14,10,69,21,False,2,0,66,False,5,0,0,0.5070140280561122,0.8511459513278965
ABRAND01079,601,51.07,-112.03,1,4,2,120,5,30,120,3065.7270100319997,2,8,False,truck,2014-10-13 17:16:00,18,16,69,21,False,2,0,616,False,3,0,1,0.5090180360721442,0.8520457603190891
ABRAND00824,361,52.1,-114.44,1,4,2,120,5,30,120,2049.0218843616003,1,12,False,truck,2016-01-15 17:23:00,16,11,69,21,False,2,1,157,False,7,0,0,0.5110220440881763,0.8529414709385529
ABRAND00932,351,52.56,-114.19,1,4,2,120,5,30,120,4622.709088656,0,13,False,truck,2016-04-15 17:08:00,15,12,69,21,False,2,0,66,False,6,0,0,0.5130260521042084,0.8538371034226568
ABRAND01120,506,55.51,-110.88,1,4,2,120,5,30,120,114894.7517499264,1,12,False,truck,2015-10-13 23:05:00,9,18,69,21,False,2,0,251,False,4,0,5,0.5150300601202404,0.854727573483077
ABRAND00114,601,55.12,-119.37,1,4,2,120,5,30,120,4341.2815542240005,2,10,False,truck,2015-01-15 17:08:00,10,1,69,21,False,2,0,522,False,7,0,0,0.5170340681362725,0.855617772192332
ABRAND00477,311,53.33,-115.79,1,4,2,120,5,30,120,2813.802704784,2,10,False,truck,2015-07-15 17:59:00,13,8,69,21,False,2,0,341,False,6,2,2,0.5190380761523046,0.8565069340657918
