facility_ID,subtype_code,lat,lon,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time,total_emissions_kg,active_leaks,repaired_leaks,currently_flagged,flagged_by,date_flagged,lat_index,lon_index,aircraft_t_since_last_LDAR,aircraft_surveys_conducted,attempted_today_aircraft?,surveys_done_this_year_aircraft,aircraft_missed_leaks,OGI_FU_t_since_last_LDAR,attempted_today_OGI_FU?,OGI_FU_surveys_conducted,OGI_FU_missed_leaks,initial_leaks,cum_frac_sites,cum_frac_emissions
ABRAND00338,311,53.05,-116.21,1,4,2,120,5,30,120,24486.115696617595,3,14,False,aircraft,2015-07-07 23:16:00,14,8,167,10,False,1,48,349,False,1,1,3,0.5170340681362725,0.7230438216010417
ABRAND00321,362,53.25,-116.3,1,4,2,120,5,30,120,39545.62694645761,11,7,False,aircraft,2013-07-07 23:17:00,13,7,167,10,False,1,35,1077,False,2,0,0,0.5190380761523046,0.724611906475109
ABRAND00873,351,52.81,-114.31,1,4,2,120,5,30,120,21584.095540876806,1,14,False,aircraft,2016-01-08 23:05:00,14,11,167,10,False,1,29,164,False,2,1,0,0.5210420841683366,0.7261760380324627
ABRAND00738,322,53.1,-114.76,1,4,2,120,5,30,120,18355.6652557536,8,6,False,aircraft,2014-01-08 23:00:00,14,10,167,10,False,1,16,893,False,1,0,0,0.5230460921843687,0.727736667895143
ABRAND00757,601,52.71,-114.66,1,4,2,120,5,30,120,191996.8904800512,9,5,False,aircraft,2013-01-08 23:08:00,15,11,167,10,False,1,27,1256,False,3,0,0,0.5250501002004008,0.7292959258140911
ABRAND00918,351,52.78,-114.22,1,4,2,120,5,30,120,15904.4535550656,5,10,False,aircraft,2014-01-08 23:00:00,14,12,167,10,False,1,35,893,False,1,0,0,0.5270541082164328,0.7308533914426433
ABRAND00827,601,52.68,-114.43,1,4,2,120,5,30,120,43363.5026697504,7,12,False,aircraft,2013-01-08 23:08:00,15,11,167,10,False,1,21,1258,False,2,0,0,0.5290581162324649,0.7323953018821101
ABRAND00022,311,55.33,-119.88,1,4,2,120,5,30,120,32072.547569529597,4,7,False,aircraft,2015-01-08 23:11:00,9,0,167,10,False,1,17,527,False,2,0,0,0.531062124248497,0.7339350906384424
ABRAND00036,601,54.89,-119.82,1,4,2,120,5,30,120,8440.1570733696,10,0,False,,,10,0,20,11,False,1,47,2000,False,0,0,0,0.533066132264529,0.7354715754812472
ABRAND00051,601,54.83,-119.7,1,4,2,120,5,30,120,27039.097906675208,4,15,False,aircraft,2014-12-11 23:28:00,10,1,20,11,False,1,20,553,False,2,0,0,0.5350701402805611,0.7370071307364778
ABRAND00352,311,53,-116.14,1,4,2,120,5,30,120,30625.635813753597,8,0,False,,,14,8,20,11,False,1,52,2000,False,0,0,0,0.5370741482965932,0.7385423522691319
ABRAND00815,351,52.53,-114.46,1,4,2,120,5,30,120,40326.289132406404,7,8,False,aircraft,2014-06-14 17:07:00,15,11,20,11,False,1,32,737,False,2,0,0,0.5390781563126252,0.7400773499208341
ABRAND00850,311,52.46,-114.36,1,4,2,120,5,30,120,24839.905079232005,7,10,False,aircraft,2011-06-30 17:00:00,15,11,20,11,False,1,26,1817,False,1,0,10,0.5410821643286573,0.7416105143847651
ABRAND01147,503,54.93,-110.57,1,4,2,120,5,30,120,13419.6145674336,3,6,False,aircraft,2014-06-14 17:07:00,10,19,20,11,False,1,20,737,False,1,0,0,0.5430861723446894,0.7431425051544628
ABRAND00641,361,52.42,-115.18,1,4,2,120,5,30,120,36564.10140090241,1,9,False,aircraft,2015-06-09 23:32:00,15,10,20,11,False,1,39,377,False,1,0,0,0.5450901803607214,0.7446736874697475
ABRAND01127,601,50.75,-110.76,1,4,2,120,5,30,120,25259.9336513568,5,8,False,aircraft,2014-12-11 23:28:00,18,18,20,11,False,1,32,556,False,1,0,1,0.5470941883767535,0.7462031137137802
ABRAND00155,601,54.8,-119.1,1,4,2,120,5,30,120,19363.5464156064,7,4,False,aircraft,2012-12-21 17:11:00,10,2,20,11,False,1,33,1277,False,1,0,0,0.5490981963927856,0.7477295496834102
ABRAND00275,361,54.09,-117.53,1,4,2,120,5,30,120,84108.29109566398,6,13,False,aircraft,2014-12-11 23:28:00,12,5,20,11,False,1,78,557,False,1,1,1,0.5511022044088176,0.7492531375764574
ABRAND00668,361,52.95,-115.1,1,4,2,120,5,30,120,20670.015019507202,11,7,False,aircraft,2013-06-19 17:01:00,14,10,20,11,False,1,50,1097,False,1,0,0,0.5531062124248497,0.7507717932460227
ABRAND01010,601,53.28,-113.86,1,4,2,120,5,30,120,14819.158634572803,8,4,False,aircraft,2011-06-30 17:00:00,13,12,20,11,False,1,39,1817,False,1,0,1,0.5551102204408818,0.7522888924228542
ABRAND00686,361,53.07,-115.04,1,4,2,120,5,30,120,9698.6461995648,5,5,False,aircraft,2013-12-16 23:45:00,14,10,20,11,False,1,15,917,False,1,0,0,0.5571142284569138,0.7538049178855758
ABRAND00288,601,54.65,-117.35,1,4,2,120,5,30,120,9495.2357743392,10,0,False,,,11,5,20,11,False,1,38,2000,False,0,0,0,0.5591182364729459,0.7553160059495234
ABRAND00841,361,52.35,-114.38,1,4,2,120,5,30,120,25023.395827987202,0,10,False,aircraft,2016-06-03 17:03:00,15,11,20,11,False,1,40,17,False,1,0,1,0.561122244488978,0.756822998263972
ABRAND00053,601,54.78,-119.69,1,4,2,120,5,30,120,15138.413132284799,6,0,False,,,10,1,20,11,False,1,31,2000,False,0,0,0,0.56312625250501,0.758323216252594
ABRAND00503,311,53.97,-115.71,1,4,2,120,5,30,120,24564.5847319104,2,7,False,aircraft,2015-06-09 23:32:00,12,9,20,11,False,1,7,377,False,2,0,0,0.5651302605210421,0.7598200304819275
ABRAND00366,621,53.19,-116.08,1,4,2,120,5,30,120,19449.1535822496,7,0,False,,,14,8,20,11,False,1,42,2000,False,0,0,0,0.5671342685370742,0.7613160479411452
ABRAND01068,601,51.66,-112.62,1,4,2,120,5,30,120,16367.366617632,3,10,False,aircraft,2013-06-19 17:01:00,17,15,20,11,False,1,29,1097,False,2,1,2,0.5691382765531062,0.7628110369151357
ABRAND00156,362,54.63,-119.09,1,4,2,120,5,30,120,45875.55783199681,0,22,False,aircraft,2015-12-06 23:35:00,11,2,20,11,False,1,41,197,False,2,0,0,0.5711422845691383,0.7642998759451517
ABRAND00394,361,52.88,-116,1,4,2,120,5,30,120,32366.746219046403,0,21,False,aircraft,2015-12-06 23:35:00,14,8,20,11,False,1,16,197,False,3,0,2,0.5731462925851704,0.7657881643474005
ABRAND00953,351,52.56,-114.14,1,4,2,120,5,30,120,21762.6407309088,1,11,False,aircraft,2014-12-11 23:28:00,15,12,20,11,False,1,43,557,False,1,0,0,0.5751503006012024,0.7672763958495951
ABRAND00648,361,52.74,-115.16,1,4,2,120,5,30,120,19404.7348551264,5,3,False,aircraft,2011-12-27 17:11:00,15,10,20,11,False,1,28,1637,False,1,0,0,0.5771543086172345,0.7687611518876247
ABRAND00257,621,54.08,-117.71,1,4,2,120,5,30,120,24770.9336115456,7,6,False,aircraft,2012-12-21 17:11:00,12,5,20,11,False,1,32,1277,False,1,0,1,0.5791583166332666,0.7702440220423961
ABRAND01166,601,54.76,-110.4,1,4,2,120,5,30,120,37264.6451261376,3,9,False,aircraft,2016-06-03 17:03:00,10,19,20,11,False,1,36,17,False,2,0,1,0.5811623246492986,0.7717246297588353
ABRAND00039,601,55,-119.79,1,4,2,120,5,30,120,19834.810696627203,10,4,False,aircraft,2016-06-03 17:03:00,10,0,20,11,False,1,35,17,False,2,0,0,0.5831663326653307,0.7732017529912993
ABRAND00995,351,52.89,-113.99,1,4,2,120,5,30,120,21933.580264416007,3,9,False,aircraft,2015-12-06 23:35:00,14,12,20,11,False,1,17,197,False,2,0,3,0.5851703406813628,0.774678044325908
ABRAND00572,601,53.21,-115.44,1,4,2,120,5,30,120,24767.367988348804,1,12,False,aircraft,2015-06-09 23:32:00,14,9,20,11,False,1,60,377,False,1,0,1,0.5871743486973948,0.7761525350742616
ABRAND00415,311,53.4,-115.94,1,4,2,120,5,30,120,45438.740467372816,2,14,False,aircraft,2015-12-06 23:35:00,13,8,20,11,False,1,32,197,False,2,0,1,0.5891783567134269,0.7776215658095954
ABRAND01023,601,55.4,-113.5,1,4,2,120,5,30,120,33296.557116153606,4,15,False,aircraft,2015-06-09 23:32:00,9,13,20,11,False,1,35,377,False,2,0,1,0.591182364729459,0.7790883278537648
ABRAND00151,601,54.23,-119.13,1,4,2,120,5,30,120,15441.423865286402,2,11,False,aircraft,2014-12-11 23:28:00,12,2,20,11,False,1,15,550,False,2,0,0,0.593186372745491,0.780543514490335
ABRAND00859,621,52.7,-114.34,1,4,2,120,5,30,120,24818.2910821728,6,12,False,aircraft,2016-06-03 17:03:00,15,11,20,11,False,1,22,17,False,3,0,0,0.5951903807615231,0.7819979939742008
ABRAND00220,351,54.45,-118.69,1,4,2,120,5,30,120,28884.470437584005,10,0,False,aircraft,2016-06-03 17:03:00,11,3,20,11,False,1,24,17,False,1,0,0,0.5971943887775552,0.7834456148031124
ABRAND01132,601,50.55,-110.71,1,4,2,120,5,30,120,27125.047120204803,9,6,False,aircraft,2013-12-16 23:45:00,19,19,20,11,False,1,42,917,False,1,0,0,0.5991983967935872,0.7848927087023422
ABRAND00169,601,54.69,-118.97,1,4,2,120,5,30,120,22860.572955868804,1,16,False,aircraft,2015-12-06 23:35:00,11,2,20,11,False,1,40,190,False,2,0,0,0.6012024048096193,0.7863316619890987
ABRAND00400,362,52.77,-115.98,1,4,2,120,5,30,120,14423.847596236801,11,0,False,,,14,8,20,11,False,1,76,2000,False,0,0,0,0.6032064128256514,0.7877621028027381
ABRAND01011,601,55.66,-113.86,1,4,2,120,5,30,120,24753.067490620804,7,9,False,aircraft,2014-12-11 23:28:00,9,12,20,11,False,1,48,557,False,1,0,2,0.6052104208416834,0.7891913426130367
ABRAND00646,311,52.82,-115.16,1,4,2,120,5,30,120,39940.9156144512,5,8,False,aircraft,2015-12-07 17:05:00,14,10,19,11,False,1,20,196,False,2,1,1,0.6072144288577155,0.7906148631729125
ABRAND01001,601,52.42,-113.92,1,4,2,120,5,30,120,14109.545303308802,1,13,False,aircraft,2015-06-10 17:02:00,15,12,19,11,False,1,16,376,False,2,0,0,0.6092184368737475,0.7920288928333836
ABRAND00050,351,55.11,-119.7,1,4,2,120,5,30,120,20103.6045991968,2,8,False,aircraft,2014-06-15 23:37:00,10,1,19,11,False,1,18,736,False,1,0,0,0.6112224448897795,0.793437981481034
ABRAND00276,361,54.23,-117.52,1,4,2,120,5,30,120,21692.189785391995,0,8,False,aircraft,2014-12-12 23:58:00,12,5,19,11,False,1,36,556,False,1,0,0,0.6132264529058116,0.7948454213663253
ABRAND00715,351,52.8,-114.88,1,4,2,120,5,30,120,16074.0769545216,1,15,False,aircraft,2014-12-12 23:58:00,14,10,19,11,False,1,50,556,False,1,0,1,0.6152304609218436,0.7962524635184748
ABRAND00498,601,53.05,-115.72,1,4,2,120,5,30,120,20020.196806502405,4,10,False,aircraft,2014-06-15 23:37:00,14,9,19,11,False,1,40,736,False,1,0,0,0.6172344689378757,0.797657722659974
ABRAND01134,362,54.76,-110.71,1,4,2,120,5,30,120,127586.550095856,9,5,False,aircraft,2011-12-28 17:11:00,10,19,19,11,False,1,35,1636,False,1,0,0,0.6192384769539078,0.7990625464189232
ABRAND00558,311,53.34,-115.52,1,4,2,120,5,30,120,18818.317023292802,2,13,False,aircraft,2015-06-10 17:02:00,13,9,19,11,False,1,29,376,False,2,0,1,0.6212424849699398,0.8004653985082987
ABRAND00934,351,52.45,-114.18,1,4,2,120,5,30,120,16026.231448569604,11,6,False,aircraft,2011-12-28 17:11:00,15,12,19,11,False,1,65,1636,False,1,0,0,0.6232464929859719,0.8018669990699202
ABRAND01112,344,55.76,-110.97,1,4,2,120,5,30,120,20983.356629193604,4,7,False,aircraft,2013-12-17 17:00:00,8,18,19,11,False,1,29,915,False,1,0,0,0.625250501002004,0.8032671460037885
ABRAND00294,361,54.04,-117.24,1,4,2,120,5,30,120,35770.5477733536,8,9,False,aircraft,2014-06-15 23:37:00,12,6,19,11,False,1,21,730,False,2,0,0,0.627254509018036,0.8046600772218298
ABRAND00379,361,54.04,-116.04,1,4,2,120,5,30,120,88291.314784224,10,9,False,aircraft,2013-06-20 23:31:00,12,8,19,11,False,1,61,1096,False,1,0,3,0.6292585170340681,0.8060521355185044
ABRAND00491,311,52.89,-115.74,1,4,2,120,5,30,120,30177.2864110464,6,9,False,aircraft,2014-12-12 23:58:00,14,9,19,11,False,1,29,550,False,2,0,0,0.6312625250501002,0.8074436554466001
ABRAND00509,601,53.73,-115.69,1,4,2,120,5,30,120,19999.433463148805,2,10,False,aircraft,2015-12-07 17:05:00,13,9,19,11,False,1,43,196,False,1,0,0,0.6332665330661322,0.8088323265677198
ABRAND00170,601,55.34,-118.96,1,4,2,120,5,30,120,16865.8038333504,3,8,False,aircraft,2015-12-07 17:05:00,9,2,19,11,False,1,18,196,False,2,0,0,0.6352705410821643,0.810220948372028
ABRAND00442,361,53.86,-115.88,1,4,2,120,5,30,120,16864.8089646528,11,4,False,aircraft,2013-06-20 23:31:00,12,8,19,11,False,1,45,1096,False,1,1,0,0.6372745490981964,0.8116070249060353
ABRAND00892,351,52.55,-114.27,1,4,2,120,5,30,120,42663.5485601472,7,4,False,aircraft,2011-12-28 17:11:00,15,11,19,11,False,1,32,1636,False,1,0,0,0.6392785571142284,0.812990589980626
ABRAND00685,351,53.14,-115.05,1,4,2,120,5,30,120,22462.452318873602,1,14,False,aircraft,2015-06-10 17:02:00,14,10,19,11,False,1,29,375,False,2,0,1,0.6412825651302605,0.8143727056299985
ABRAND00246,601,56.99,-118.03,1,4,2,120,5,30,120,21181.0362737472,9,8,False,aircraft,2016-06-04 23:33:00,6,4,19,11,False,1,32,16,False,2,0,1,0.6432865731462926,0.8157545510720469
ABRAND01030,601,50.11,-113.36,1,4,2,120,5,30,120,23034.933814204807,3,17,False,aircraft,2014-12-12 23:58:00,20,13,19,11,False,1,23,551,False,2,0,0,0.6452905811623246,0.8171358499779705
ABRAND00218,351,54.35,-118.69,1,4,2,120,5,30,120,18420.844208140803,5,8,False,aircraft,2013-12-17 17:00:00,11,3,19,11,False,1,27,916,False,1,0,0,0.6472945891783567,0.8185141608910407
ABRAND00086,601,54.86,-119.54,1,4,2,120,5,30,120,204928.15469610237,1,23,False,aircraft,2014-12-12 23:58:00,10,1,19,11,False,1,15,550,False,3,1,8,0.6492985971943888,0.8198886209858202
ABRAND00204,351,54.23,-118.75,1,4,2,120,5,30,120,15034.570379481596,12,0,False,,,12,2,19,11,False,1,59,2000,False,0,0,0,0.6513026052104208,0.8212598012375156
ABRAND01118,601,49.06,-110.92,1,4,2,120,5,30,120,29317.089723235204,0,17,False,aircraft,2015-06-10 17:02:00,22,18,19,11,False,1,15,375,False,3,0,2,0.6533066132264529,0.8226256238621181
ABRAND00435,311,53.02,-115.9,1,4,2,120,5,30,120,24132.702688905603,3,8,False,aircraft,2014-12-12 23:58:00,14,8,19,11,False,1,9,556,False,2,0,0,0.655310621242485,0.8239872460703019
ABRAND01135,601,54.97,-110.7,1,4,2,120,5,30,120,23850.496875715206,6,11,False,aircraft,2013-12-17 17:00:00,10,19,19,11,False,1,49,916,False,1,0,0,0.657314629258517,0.825347175249264
ABRAND01031,601,50.43,-113.26,1,4,2,120,5,30,120,6564.655750579202,4,7,False,aircraft,2012-06-25 17:02:00,19,13,19,11,False,1,11,1456,False,1,0,0,0.6593186372745491,0.8267062863548384
ABRAND00001,601,55.05,-119.99,1,4,2,120,5,30,120,27906.998119228803,3,15,False,aircraft,2015-12-07 17:05:00,10,0,19,11,False,1,37,196,False,2,2,0,0.6613226452905812,0.8280647988377043
ABRAND00238,311,54.31,-118.44,1,4,2,120,5,30,120,11558.0684351808,4,9,False,aircraft,2013-06-20 23:31:00,11,3,19,11,False,1,21,1096,False,1,0,0,0.6633266533066132,0.8294207428210815
ABRAND00439,601,54.33,-115.89,1,4,2,120,5,30,120,12934.5514598304,13,0,False,aircraft,2016-06-04 23:33:00,11,8,19,11,False,1,54,16,False,1,1,0,0.6653306613226453,0.8307763717288994
ABRAND00790,501,52.1,-114.53,1,4,2,120,5,30,120,195408.9644046912,5,11,False,aircraft,2014-06-15 23:37:00,16,11,19,11,False,1,21,733,False,2,0,1,0.6673346693386774,0.8321262754943523
ABRAND00191,351,54.12,-118.81,1,4,2,120,5,30,120,22665.5636442336,1,15,False,aircraft,2015-06-10 17:02:00,12,2,19,11,False,1,35,373,False,2,0,0,0.6693386773547094,0.8334750489978081
ABRAND00214,351,54.45,-118.7,1,4,2,120,5,30,120,12236.779687910403,5,9,False,aircraft,2013-12-17 17:00:00,11,3,19,11,False,1,34,916,False,1,0,0,0.6713426853707415,0.8348228425018571
ABRAND00030,601,54.68,-119.85,1,4,2,120,5,30,120,26325.796951872002,2,12,False,aircraft,2015-06-10 17:02:00,11,0,19,11,False,1,22,376,False,2,0,0,0.6733466933867736,0.8361700943924149
ABRAND00152,601,54.8,-119.12,1,4,2,120,5,30,120,27705.4470683136,4,12,False,aircraft,2016-06-04 23:33:00,10,2,19,11,False,1,22,16,False,3,2,0,0.6753507014028056,0.8375142632540783
ABRAND00932,351,52.56,-114.19,1,4,2,120,5,30,120,21207.973872816,12,0,False,aircraft,2016-06-04 23:33:00,15,12,19,11,False,1,47,16,False,1,1,0,0.6773547094188377,0.8388554423130251
ABRAND00944,361,52.45,-114.16,1,4,2,120,5,30,120,27246.2492634624,4,20,False,aircraft,2015-06-10 17:02:00,15,12,19,11,False,1,31,376,False,3,2,2,0.6793587174348698,0.8401964134946186
ABRAND00529,311,52.94,-115.61,1,4,2,120,5,30,120,26298.07572312,11,0,False,aircraft,2016-06-04 23:33:00,14,9,19,11,False,1,49,16,False,1,0,1,0.6813627254509018,0.8415295842907177
ABRAND00298,311,54.12,-117.09,1,4,2,120,5,30,120,23605.7879520576,15,0,False,aircraft,2016-06-05 23:48:00,12,6,18,11,False,1,49,15,False,1,0,0,0.6833667334669339,0.8428624736908769
ABRAND00733,351,52.15,-114.77,1,4,2,120,5,30,120,16239.0276828288,7,11,False,aircraft,2016-06-05 23:48:00,16,10,18,11,False,1,28,10,False,2,0,1,0.685370741482966,0.8441893986607748
ABRAND00624,601,53.01,-115.25,1,4,2,120,5,30,120,29975.822881862405,7,12,False,aircraft,2014-12-13 17:13:00,14,9,18,11,False,1,34,550,False,2,1,0,0.687374749498998,0.8455141734385111
ABRAND00209,351,54.25,-118.72,1,4,2,120,5,30,120,10658.764357344,4,12,False,aircraft,2014-06-16 17:07:00,11,3,18,11,False,1,37,735,False,1,0,0,0.6893787575150301,0.8468339873617762
ABRAND01081,601,51.11,-111.93,1,4,2,120,5,30,120,12108.794991120001,10,9,False,aircraft,2013-12-18 23:45:00,18,16,18,11,False,1,49,914,False,1,1,0,0.6913827655310621,0.8481532754300325
ABRAND00575,311,53.07,-115.43,1,4,2,120,5,30,120,18580.714011475204,20,0,False,,,14,9,18,11,False,1,114,2000,False,0,0,1,0.6933867735470942,0.8494707331934873
ABRAND00032,601,55.04,-119.83,1,4,2,120,5,30,120,24082.781522659207,11,4,False,aircraft,2011-07-02 17:00:00,10,0,18,11,False,1,71,1815,False,1,0,0,0.6953907815631263,0.8507749697786448
ABRAND00339,362,53.39,-116.21,1,4,2,120,5,30,120,24803.531698579198,5,9,False,aircraft,2014-12-13 17:13:00,13,8,18,11,False,1,30,555,False,1,0,0,0.6973947895791583,0.8520757931144751
ABRAND00778,361,52.16,-114.57,1,4,2,120,5,30,120,29136.7488479616,10,5,False,aircraft,2016-06-05 23:48:00,16,11,18,11,False,1,36,15,False,2,0,0,0.6993987975951904,0.8533737178326087
ABRAND00890,351,52.57,-114.28,1,4,2,120,5,30,120,22495.751313897603,4,11,False,aircraft,2014-06-16 17:07:00,15,11,18,11,False,1,41,735,False,1,0,0,0.7014028056112225,0.8546665174827931
ABRAND01163,601,50.4,-110.44,1,4,2,120,5,30,120,27119.2990992768,6,12,False,aircraft,2014-06-16 17:07:00,19,19,18,11,False,1,22,730,False,2,0,3,0.7034068136272545,0.8559569592930873
ABRAND00021,601,57.31,-119.89,1,4,2,120,5,30,120,31003.835145292807,6,7,False,aircraft,2014-12-13 17:13:00,5,0,18,11,False,1,16,555,False,2,1,2,0.7054108216432866,0.8572472354439366
ABRAND00579,361,53.07,-115.42,1,4,2,120,5,30,120,11397.4495000416,7,0,False,,,14,9,18,11,False,1,45,2000,False,0,0,0,0.7074148296593187,0.8585368664019742
ABRAND01168,601,49.43,-110.31,1,4,2,120,5,30,120,26883.3542351328,9,8,False,aircraft,2012-06-26 17:02:00,21,19,18,11,False,1,46,1455,False,1,0,0,0.7094188376753507,0.8598245086099106
ABRAND00175,601,55.34,-118.94,1,4,2,120,5,30,120,22619.3026498272,6,9,False,aircraft,2016-06-05 23:48:00,9,2,18,11,False,1,21,10,False,2,0,0,0.7114228456913828,0.8611095764331722
ABRAND00120,601,54.94,-119.32,1,4,2,120,5,30,120,28282.846582627208,0,10,False,aircraft,2015-12-08 23:20:00,10,1,18,11,False,1,37,195,False,1,0,0,0.7134268537074149,0.8623784950064498
ABRAND01160,601,55.02,-110.45,1,4,2,120,5,30,120,9678.460152931199,2,4,False,aircraft,2013-06-21 17:01:00,10,19,18,11,False,1,11,1095,False,1,0,0,0.7154308617234469,0.8636447946803585
ABRAND01016,601,53.74,-113.8,1,4,2,120,5,30,120,19157.147512704003,11,0,False,,,13,12,18,11,False,1,74,2000,False,0,0,0,0.717434869739479,0.864910526037039
ABRAND00239,351,54.36,-118.42,1,4,2,120,5,30,120,17250.166976832,1,15,False,aircraft,2014-12-13 17:13:00,11,3,18,11,False,1,44,555,False,1,0,0,0.7194388777555111,0.8661697411319486
ABRAND00674,361,52.92,-115.08,1,4,2,120,5,30,120,25331.484313612804,1,13,False,aircraft,2014-12-13 17:13:00,14,10,18,11,False,1,49,555,False,1,0,0,0.7214428857715431,0.867427803224163
ABRAND00324,601,53.16,-116.28,1,4,2,120,5,30,120,19424.970673689604,10,7,False,aircraft,2011-07-02 17:00:00,14,7,18,11,False,1,56,1815,False,1,0,4,0.7234468937875751,0.8686856266343782
ABRAND00642,601,52.45,-115.18,1,4,2,120,5,30,120,19265.625118857603,3,6,False,aircraft,2015-12-08 23:20:00,15,10,18,11,False,1,29,195,False,1,1,0,0.7254509018036072,0.8699337587123669
ABRAND00902,501,52.44,-114.25,1,4,2,120,5,30,120,25980.168177215997,9,1,False,aircraft,2011-12-29 17:11:00,15,11,18,11,False,1,40,1634,False,1,0,0,0.7274549098196392,0.8711813142956981
ABRAND00255,361,54.05,-117.75,1,4,2,120,5,30,120,138313.9232117856,6,6,False,aircraft,2012-12-23 17:11:00,12,4,18,11,False,1,35,1275,False,2,0,0,0.7294589178356713,0.8724136227929475
ABRAND00373,621,53.25,-116.07,1,4,2,120,5,30,120,17445.171098419203,11,4,False,aircraft,2011-12-29 17:11:00,13,8,18,11,False,1,38,1635,False,1,0,0,0.7314629258517034,0.873645686586454
ABRAND00968,611,52.99,-114.09,1,4,2,120,5,30,120,24533.749778832003,7,8,False,aircraft,2016-06-05 23:48:00,14,12,18,11,False,1,22,15,False,2,0,0,0.7334669338677354,0.8748731206088205
ABRAND01111,601,50.19,-110.98,1,4,2,120,5,30,120,22486.0940557632,8,11,False,aircraft,2013-12-18 23:45:00,20,18,18,11,False,1,33,910,False,2,0,1,0.7354709418837675,0.8760989743022619
ABRAND00894,351,52.89,-114.27,1,4,2,120,5,30,120,21087.0656532864,1,12,False,aircraft,2015-12-08 23:20:00,14,11,18,11,False,1,42,195,False,2,0,0,0.7374749498997996,0.8773216978136013
ABRAND01110,601,55.36,-110.99,1,4,2,120,5,30,120,23702.3791990848,8,10,False,aircraft,2013-12-18 23:45:00,9,18,18,11,False,1,25,910,False,3,0,0,0.7394789579158316,0.8785430225510877
ABRAND00456,311,53.34,-115.84,1,4,2,120,5,30,120,18392.437278576002,8,10,False,aircraft,2013-06-21 17:01:00,13,8,18,11,False,1,56,1095,False,1,0,0,0.7414829659318637,0.8797618604773227
ABRAND00427,361,53.9,-115.91,1,4,2,120,5,30,120,21266.2945565856,2,7,False,aircraft,2015-06-11 23:17:00,12,8,18,11,False,1,19,375,False,2,1,0,0.7434869739478958,0.8809784984078677
ABRAND00604,311,53.32,-115.31,1,4,2,120,5,30,120,25630.9756795584,7,4,False,aircraft,2012-06-26 17:02:00,13,9,18,11,False,1,30,1454,False,1,0,0,0.7454909819639278,0.8821933839852466
ABRAND00353,361,53.48,-116.14,1,4,2,120,5,30,120,29618.5037639328,15,0,False,aircraft,2016-06-05 23:48:00,13,8,18,11,False,1,67,15,False,1,0,1,0.7474949899799599,0.8834053323412429
ABRAND00952,362,52.79,-114.14,1,4,2,120,5,30,120,31329.923865292796,8,6,False,aircraft,2011-12-29 17:11:00,14,12,18,11,False,1,46,1635,False,1,1,3,0.749498997995992,0.8846140143263885
ABRAND00185,351,54.5,-118.86,1,4,2,120,5,30,120,38063.91597137281,5,7,False,aircraft,2015-06-11 23:17:00,11,2,18,11,False,1,30,375,False,1,0,0,0.751503006012024,0.8858216869560073
ABRAND00520,351,53.86,-115.64,1,4,2,120,5,30,120,15614.387653334401,5,10,False,aircraft,2013-12-18 23:45:00,12,9,18,11,False,1,23,911,False,2,0,0,0.7535070140280561,0.8870277820443719
ABRAND00381,601,53.25,-116.03,1,4,2,120,5,30,120,25413.469180991997,1,17,False,aircraft,2015-12-08 23:20:00,13,8,18,11,False,1,34,195,False,2,0,0,0.7555110220440882,0.8882337166507126
ABRAND00465,361,53.67,-115.83,1,4,2,120,5,30,120,28179.336949862394,9,0,False,aircraft,2016-06-06 17:03:00,13,8,17,11,False,1,56,14,False,1,0,0,0.7575150300601202,0.8894358242568016
ABRAND01164,601,55.19,-110.43,1,4,2,120,5,30,120,29692.658080598405,7,8,False,aircraft,2013-06-22 17:01:00,10,19,17,11,False,1,34,1094,False,1,0,2,0.7595190380761523,0.8906355001595109
ABRAND00419,311,52.96,-115.92,1,4,2,120,5,30,120,31491.35365380481,2,15,False,aircraft,2015-12-09 17:05:00,14,8,17,11,False,1,42,190,False,2,1,0,0.7615230460921844,0.89182705806486
ABRAND01017,601,53.7,-113.77,1,4,2,120,5,30,120,22470.307124745603,2,9,False,aircraft,2015-06-12 17:02:00,13,12,17,11,False,1,39,374,False,1,0,0,0.7635270541082164,0.8930172812004792
ABRAND00836,322,52.38,-114.4,1,4,2,120,5,30,120,32876.825812128,2,17,False,aircraft,2015-12-09 17:05:00,15,11,17,11,False,1,17,190,False,3,2,0,0.7655310621242485,0.8942019284845766
ABRAND00533,361,52.85,-115.6,1,4,2,120,5,30,120,82773.5030920512,1,17,False,aircraft,2015-12-09 17:05:00,14,9,17,11,False,1,27,191,False,3,0,0,0.7675350701402806,0.8953826921081063
ABRAND00971,503,52.83,-114.08,1,4,2,120,5,30,120,9319.0688534304,3,5,False,aircraft,2014-12-14 23:58:00,14,12,17,11,False,1,17,554,False,1,0,0,0.7695390781563126,0.8965633860815453
ABRAND00048,311,55.26,-119.71,1,4,2,120,5,30,120,42660.594562895996,2,18,False,aircraft,2016-06-06 17:03:00,9,1,17,11,False,1,11,9,False,4,0,0,0.7715430861723447,0.8977377000911848
ABRAND00194,601,54.55,-118.8,1,4,2,120,5,30,120,21928.813434374395,15,0,False,,,11,2,17,11,False,1,69,2000,False,0,0,2,0.7735470941883767,0.8989118352107835
