facility_ID,facility_name,operator_code,operator_name,subtype_code,subtype,license_number,EDCT_code,LDAR,EDCT_description,Licensee_code,operational_status,lat,lon,lat_adj,lon_adj,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time
ABIF0009840,Chevron Rimbey Leduc #4             ,A5D4,Cenovus Energy Inc.                       ,503,Disposal                                ,F9326     ,90,A,Inj/Disp Water <0.01,A5D4,Active,52.7434273,-114.1259613,52.5703628,-114.068937,3,4,6,120,5,30,120
ABBT0081557,Ulster Homeglen 13-10-043-02w5      ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F23412    ,40,A,Compressor Stn <0.01,A5D4,Active,52.7625008,-114.1239395,52.68172995,-114.0623725,3,4,6,120,5,30,120
ABBT0146627,Cve 102 Goodlow 16-23-83-1          ,A5D4,Cenovus Energy Inc.                       ,311,Crude Oil Single-Well Battery           ,W 0452717 ,280,A,Single Well <0.01   ,A5D4,Active,56.2154999,-114.0319977,56.07734093,-114.0596178,3,4,6,120,5,30,120
ABBT0115577,Hoadley 05-14/11-14 Comm            ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F35409    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,52.7937202,-114.1837006,52.98144444,-114.0590528,3,4,6,120,5,30,120
ABBT0061933,Gulf Homeglen Rimbey 13-11          ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,,,A,,,Active,52.6887589,-114.1919098,52.74952143,-114.0557347,3,4,6,120,5,30,120
ABBT0119491,Westrose 16-34                      ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0188001 ,,A,,A5D4,Active,52.8403473,-114.0528259,52.80114769,-114.0498731,3,4,6,120,5,30,120
ABBT0088502,Cop 102 Etal Hgr 11-8-43-1w5 Battery,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0342531 ,280,A,Single Well <0.01   ,A5D4,Active,52.6930008,-114.1238785,52.66500335,-114.044439,3,4,6,120,5,30,120
ABCS0009706,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F9706     ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.8512917,-114.0475769,52.69338053,-114.0418917,3,4,6,120,5,30,120
ABBT0067969,Conoco Homeglen Rimbey 03-19        ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0268347 ,140,A,Single Well 0.00    ,A5D4,Active,52.7164001,-114.1412735,52.70184064,-114.0409524,3,4,6,120,5,30,120
ABBT0047379,Gulf Westerose 12-2                 ,A5D4,Cenovus Energy Inc.                       ,322,Crude Oil Multiwell Proration Battery   ,F9707     ,421,A,Oil Multi Bty >=1t/d,A5D4,Active,52.8521156,-114.0470963,52.83492042,-114.0403949,3,4,6,120,5,30,120
ABBT0066242,Conoco Westrose 14a-34              ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0243572 ,360,A,Single Well <0.3    ,A5D4,Active,52.8404388,-114.0639801,52.71777032,-114.0401727,3,4,6,120,5,30,120
ABBT0053108,Gulf Westerose Non Unit 14-24       ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F38009    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,52.8985672,-114.0137558,52.95648393,-114.0383964,3,4,6,120,5,30,120
ABBT0115576,Hoadley 02-11/05-11 Comm            ,A5D4,Cenovus Energy Inc.                       ,362,Gas Multiwell Effluent Measurement Battery,F34332    ,20,A,Gas Multi Bty <0.01 ,A5D4,Active,52.7725525,-114.1792297,52.76736521,-114.0271709,3,4,6,120,5,30,120
ABGS0142439,Gas Grp Separator 12-02-045-01      ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F9706     ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.8512917,-114.0475769,52.7795366,-114.0268801,3,4,6,120,5,30,120
ABGS0089721,Hoadley 08-06 Compressor            ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F23412    ,40,T,Compressor Stn <0.01,A5D4,Active,52.7625008,-114.1239395,52.69162941,-114.0268232,3,4,6,120,5,30,120
ABBT0043304,Phillips Westrose South 11-21       ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0140320 ,,A,,0TM9,Active,52.8079109,-114.0909729,52.64915055,-114.0228114,3,4,6,120,5,30,120
ABBT0054646,Westerose North 02-10               ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0179604 ,,A,,A5D4,Active,52.9472046,-113.9767532,52.97767522,-114.0166356,3,4,6,120,5,30,120
ABBT0048957,Gulf Homeglen Rimbey 13-19          ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0133986 ,,A,,A5D4,Active,52.7228889,-114.1411896,52.86740927,-114.0040555,3,4,6,120,5,30,120
ABBT0141454,Conoco 351 Hoadley 13-08            ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0134233 ,,A,,A5D4,Active,52.782196,-114.1175385,52.77174342,-113.9968557,3,4,6,120,5,30,120
ABGS0076947,11-18-043-01w5 Homeglen Rimbey Ggs  ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F9323     ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.7075043,-114.1386795,52.59721194,-113.99662,3,4,6,120,5,30,120
ABCS0009702,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F9702     ,340,A,Compressor Stn <1t/d,A5D4,Active,52.9289742,-113.9914017,52.92352213,-113.9951072,3,4,6,120,5,30,120
ABBT0063046,Gulf Wrose 102/4-36                 ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0238565 ,,A,,A5D4,Active,52.8323708,-114.0209351,52.89841302,-113.9946655,3,4,6,120,5,30,120
ABBT0048782,Gulf Westerose South 12a-2          ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F9705     ,411,A,Gas Multi Bty >=1t/d,A5D4,Active,52.8521042,-114.0469666,52.74938113,-113.98159,3,4,6,120,5,30,120
ABBT0044844,Chevron Homeglen-Rimbey 3-32        ,A5D4,Cenovus Energy Inc.                       ,322,Crude Oil Multiwell Proration Battery   ,F9328     ,421,A,Oil Multi Bty >=1t/d,A5D4,Active,52.7435379,-114.1122513,52.91445279,-113.9642965,3,4,6,120,5,30,120
ABGS0108976,Hgr 12-2-45-1w5 Pwp Ggs             ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F9706     ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.8512917,-114.0475769,52.77029571,-113.9492176,3,4,6,120,5,30,120
ABCS0015393,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15393    ,40,T,Compressor Stn <0.01,A5D4,Active,55.3973541,-113.8881073,55.62927277,-113.9476487,3,4,6,120,5,30,120
ABBT9410001,Gulf Westerose 4-3                  ,A5D4,Cenovus Energy Inc.                       ,322,Crude Oil Multiwell Proration Battery   ,F9866     ,321,A,Oil Multi Bty <1t/d ,A5D4,Active,52.9327469,-113.9916916,52.84189887,-113.9394956,3,4,6,120,5,30,120
ABCS0006674,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F6674     ,40,T,Compressor Stn <0.01,A5D4,Active,52.2809715,-114.1766739,52.42823101,-113.9215445,3,4,6,120,5,30,120
ABBT0095726,Bonnie Glen 5-14-46-28w4/02 Gas Swb ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0204726 ,,A,,A5D4,Active,52.9648399,-113.9664764,53.06505963,-113.920998,3,4,6,120,5,30,120
ABBT0086561,Cwcp Westerose Gas Group            ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F9702     ,340,A,Compressor Stn <1t/d,A5D4,Active,52.9289742,-113.9914017,52.904827,-113.9176823,3,4,6,120,5,30,120
ABCS0023057,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23057    ,40,T,Compressor Stn <0.01,A5D4,Active,52.8578796,-114.0674591,52.94638302,-113.9173837,3,4,6,120,5,30,120
ABBT0056952,Gulf Westerose North 15-3-46-28     ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0203541 ,,A,,A5D4,Active,52.9425316,-113.9832458,52.96716687,-113.9104595,3,4,6,120,5,30,120
ABCS0021305,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F21305    ,20,T,Gas Multi Bty <0.01 ,0HE9,Active,50.2340317,-113.6602173,50.19233847,-113.9085806,3,4,6,120,5,30,120
ABBT0095095,Westerose Gas Group #2              ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F9702     ,340,A,Compressor Stn <1t/d,A5D4,Active,52.9289742,-113.9914017,53.01105379,-113.8894095,3,4,6,120,5,30,120
ABBT0105031,16-35 Bty-Surface Commingled        ,A5D4,Cenovus Energy Inc.                       ,361,Gas Multiwell Group Battery             ,F9702     ,340,A,Compressor Stn <1t/d,A5D4,Active,52.9289742,-113.9914017,52.77888977,-113.88365,3,4,6,120,5,30,120
ABBT9410004,Gulf Westerose                      ,A5D4,Cenovus Energy Inc.                       ,351,Gas Single-Well Battery                 ,W 0106209 ,,A,,A5D4,Active,52.9050179,-114.0142288,52.73707203,-113.8658139,3,4,6,120,5,30,120
ABCS0010616,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F10616    ,340,A,Compressor Stn <1t/d,A7M1,Active,53.1288071,-113.7962875,53.28086476,-113.8650069,3,4,6,120,5,30,120
ABCS0020131,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F20131    ,40,T,Compressor Stn <0.01,A5D4,Active,55.6665459,-113.6191788,55.66093424,-113.8639878,3,4,6,120,5,30,120
ABBT0150726,Cve 10-10 D9 Martenh 9-11-75-26     ,A5D4,Cenovus Energy Inc.                       ,331,Crude Bitumen Single-Well Battery       ,W 0487443 ,140,A,Single Well 0.00    ,A5D4,New,55.4846992,-113.9489975,55.51594411,-113.8544879,3,4,6,120,5,30,120
ABCS0009700,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F9700     ,440,A,Compressor Stn >=1t/d,A5D4,Active,52.9179115,-113.9978485,52.96675655,-113.851793,3,4,6,120,5,30,120
ABCS0022172,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22172    ,20,T,Gas Multi Bty <0.01 ,0TM9,Active,52.9215622,-113.8284454,52.88164046,-113.80996,3,4,6,120,5,30,120
ABBT0146677,Cve Marten Hills 02-34-074-25w4     ,A5D4,Cenovus Energy Inc.                       ,342,Crude Bitumen Multiwell Proration Battery,F50173    ,30,A,Oil Multi Bty <0.01 ,A5D4,Active,55.4482002,-113.7340012,55.51242549,-113.8074512,3,4,6,120,5,30,120
ABCS0013363,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F13363    ,40,T,Compressor Stn <0.01,A517,Active,53.9976501,-114.0053024,53.74984841,-113.8005728,3,4,6,120,5,30,120
ABCS0021061,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F21061    ,40,T,Compressor Stn <0.01,A517,Active,53.7350502,-113.7886581,53.70967428,-113.7733098,3,4,6,120,5,30,120
ABCS0001578,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F1578     ,40,T,Compressor Stn <0.01,0HE9,Active,50.221035,-113.5071335,50.22322375,-113.6643649,3,4,6,120,5,30,120
ABCS0002087,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F2087     ,40,T,Compressor Stn <0.01,0HE9,Active,50.3191605,-113.5612793,50.42133932,-113.6149208,3,4,6,120,5,30,120
ABCS0030483,Burlington Resources Canada (hunter),A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F30483    ,20,T,Gas Multi Bty <0.01 ,0HE9,Active,50.233448,-113.597908,50.20461403,-113.5530758,3,4,6,120,5,30,120
ABCS0003063,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F3063     ,340,A,Compressor Stn <1t/d,0HE9,Active,50.7926636,-113.5514221,51.0150207,-113.5235138,3,4,6,120,5,30,120
ABCS0021062,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F21062    ,40,T,Compressor Stn <0.01,A517,Active,53.7980118,-113.8466187,53.7633547,-113.5100771,3,4,6,120,5,30,120
ABCS0015387,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15387    ,40,T,Compressor Stn <0.01,A5D4,Active,55.4118805,-113.5485077,55.40336873,-113.5097333,3,4,6,120,5,30,120
ABCS0016808,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F16810    ,321,A,Oil Multi Bty <1t/d ,0HE9,Active,56.0933418,-113.4380875,56.19866238,-113.4808429,3,4,6,120,5,30,120
ABCS0015964,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F15964    ,40,T,Compressor Stn <0.01,A5D4,Active,55.6821098,-113.5843124,55.63925697,-113.4418531,3,4,6,120,5,30,120
ABCS0026725,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F26725    ,40,T,Compressor Stn <0.01,0HE9,Active,50.7270966,-113.6434174,50.76650149,-113.4389131,3,4,6,120,5,30,120
ABCS0027162,Cenovus Energy Inc.                 ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F27162    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.0952034,-113.5067902,56.22619336,-113.4112819,3,4,6,120,5,30,120
ABCS0035082,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F35082    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.1551933,-113.2618942,56.12975011,-113.3788714,3,4,6,120,5,30,120
ABCS0023400,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23400    ,40,T,Compressor Stn <0.01,A1GR,Active,52.0030746,-113.3950653,52.02787802,-113.370514,3,4,6,120,5,30,120
ABCS0001245,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F1245     ,30,T,Oil Multi Bty <0.01 ,0HE9,Active,50.110302,-113.4723282,50.11089279,-113.360224,3,4,6,120,5,30,120
ABCS0002084,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F2084     ,421,A,Oil Multi Bty >=1t/d,0HE9,Active,50.3666687,-113.1833344,50.43856533,-113.267488,3,4,6,120,5,30,120
ABCS0004238,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F4238     ,40,T,Compressor Stn <0.01,A1GR,Active,51.6691818,-113.0850372,51.68994763,-113.2672116,3,4,6,120,5,30,120
ABGS0098204,Pelican Lake Northgate              ,A5D4,Cenovus Energy Inc.                       ,621,Gas Gathering System                    ,F38345    ,340,A,Compressor Stn <1t/d,0HE9,New,56.1781693,-113.0576096,56.26757253,-113.2487981,3,4,6,120,5,30,120
ABCS0029399,Conocophillips Canada Resources Corp,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F29399    ,40,T,Compressor Stn <0.01,A1GR,Active,51.6220703,-113.0674438,51.38378396,-113.243936,3,4,6,120,5,30,120
ABCS0122672,Cenovus Energy Inc.                 ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F44974    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.1570129,-113.2260056,56.10111573,-113.2353814,3,4,6,120,5,30,120
ABCS0025625,Canadian Hunter Exploration Ltd     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F25625    ,40,T,Compressor Stn <0.01,0HE9,Active,50.2646332,-113.5668106,50.34503277,-113.2345273,3,4,6,120,5,30,120
ABCS0035106,Encana Oil & Gas Co Ltd             ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F35106    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.1515694,-113.248848,56.42062367,-113.1978355,3,4,6,120,5,30,120
ABCS0021063,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F21063    ,40,T,Compressor Stn <0.01,A517,Active,53.8693199,-113.2473984,53.72743684,-113.169861,3,4,6,120,5,30,120
ABCS0013245,Conocophillips Canada Limited       ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F13245    ,40,T,Compressor Stn <0.01,A517,Active,53.9096489,-113.168602,53.87122334,-113.1432745,3,4,6,120,5,30,120
ABCS0004235,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F4235     ,40,T,Compressor Stn <0.01,A1GR,Active,51.6584435,-113.0376587,51.61105692,-113.1276315,3,4,6,120,5,30,120
ABCS0129700,Cenovus Energy Inc.                 ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F46747    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.0915298,-113.0613785,56.11201484,-113.1202449,3,4,6,120,5,30,120
ABCS0004230,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F4230     ,40,T,Compressor Stn <0.01,A1GR,Active,51.6256409,-113.0378494,51.66217576,-113.0861287,3,4,6,120,5,30,120
ABCS0023358,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F23358    ,40,T,Compressor Stn <0.01,A1GR,Active,51.6547813,-112.9728622,51.67945609,-113.060382,3,4,6,120,5,30,120
ABCS0022586,Conoco Canada Resources Limited     ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F22586    ,40,T,Compressor Stn <0.01,A1GR,Active,51.858429,-113.1963501,51.92429146,-113.0546355,3,4,6,120,5,30,120
ABCS0042741,Cenovus Energy Inc.                 ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F42741    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.0682793,-113.1114883,56.05858971,-113.0338537,3,4,6,120,5,30,120
ABCS0038345,Encana Oil & Gas Co Ltd.            ,A5D4,Cenovus Energy Inc.                       ,601,Compressor Station                      ,F38345    ,340,A,Compressor Stn <1t/d,0HE9,Active,56.1781693,-113.0576096,56.22441581,-113.0019768,3,4,6,120,5,30,120
